image_id,dim0,dim1
313cf92c86e50ea60e93fa0e132c444c,3072,3072
18759bb253200a7c5fef22b00d05496b,2880,2304
96856fd17a41d64ead800f556f369cdb,2364,2384
b775ef55984de7ff2b12941010f9d968,3072,3072
1bf31ecce06f5cab7b82b36daea676b6,2880,2304
0420bfcdd86ebbcd774d0cb7a087923c,3170,2642
26716d576590f1464059375e3de86a29,3072,3072
a3fc0d1857da6835ac10a5149e1d02f7,2430,1994
9ef084b09e407e4f8f00932602d1a88d,2844,3320
1254518b2893f58324e93f375cffbd6c,3072,2540
440d5de43270006800efa1caecede2f1,2880,2304
914ed8e72c817257d39a616c5b2c2a42,3162,2840
de677a79760938f997da578067ede9f7,2430,1994
4652edceea12613caef68322a7fddec0,2980,3135
7346308962a682d3671080d546e6fbdb,2829,2372
b48d6f9b38b698b6ac534ec7ded5c4e8,2256,1960
4f27cfb82f3a2cfab10232f1c9a34d06,2500,2048
ec47671f5f99c48fe542b3b9b237a721,2836,2336
ca3abe7ce2b3f2067d205ac4988976a9,3072,2540
2191f74886101a1a4ea55622a43a059e,2836,2336
69972b49aac9f4aea137e51984cf8691,2880,2304
d4d41e0e0e7c512d05cdbd89401ee7bf,2536,2281
224ad5cca3b13b0a820052fe0491699a,1728,1776
86d443f0f830d6b045a5e688d6629c32,2500,2048
5f8a5029da0b82f201d6430377234f53,3072,3072
f950cc15d42e3f0d10268f87907d70e0,2138,2297
14f50ca3225883c63e42010339c5e2ee,2430,1994
868cb7333f19934d42a4a34e537fe7f5,3170,2642
1070b419b62a9b7b1a8e71cd9504ffb8,2975,2902
4ac5de28607f10bfdaaf5b618c6611bf,3170,2642
ef28091232bb28f7c1681fe3f5206a52,2880,2304
0d30dc1e0070e7a934f39452e3ad3b83,2344,2080
7bfc4b0f0f202c9ddfbdbd80e36cb2fe,3072,2540
3b2cf97dd553c58a41534f178bbf90ee,2430,1994
c4a330dbf5845a6f53f102eb3cd771e0,2232,2032
5ae3a513bfde7fb9528b6830548aab36,3032,2520
a9ace70f0331bf293ca1fb56f40af36e,2712,2694
fe17eb35352cbd7bbe33d90206276c44,2880,2304
bf77e12052cc8b471cff6f40f44da322,2500,2048
5d8c27abe7add51ed3ede20c7d091f16,2652,2645
7bd717ae325d7bb86de08c8283096ce1,2933,2521
6a81576a220d65cbde7df55c3a3de1b6,3028,2517
4c69148b8a5c0040d9ae22149f295b37,3000,3000
9b07e8196c50cf8c1cbc648098332d0f,2902,2566
8d5872ff31b42e2585128ee2244ae02d,2430,1994
6a0da094696816e8ccc92c81602173d1,2112,2008
7486840374f87cde690928d1b33aa97c,2880,2304
b7f4de6bfb8556aed14a15d7c8b38603,3072,3072
0c66bc8c1a075aa73587891644fbb032,3028,2517
e1872dc4c0fe4ae1b33c1aba864bc858,2729,2704
ad26bb2858e1b140c6f7f940e8ad7390,2430,1994
f745f8829300c21e0f393c76fb2eaf65,3170,2642
b9174fe081e3839ed1f7c8169d85739e,3022,2354
d9a5324791c22155f1aacd2024494225,3408,3320
9a2fe0b72ea7f89bb7e1a08857890576,2500,2048
393877b097eb1f53bd47f7a8747bb7a2,2930,2504
5311e91cc2cd33986b9c8958c4018534,2430,1994
b14e41bf98655037ab84678990a51851,3000,3000
72c5f2b4f158580129b2508a853c3439,2500,2048
ab51ed37f90ea78c93f1e92aa8a9d749,2624,2208
5c7052dca002860aa464382c9ea9e248,3170,2642
38ec375050f7c2bedcb4d1e1e7bb4e12,2500,2048
30a08276cab4bd3ba231b2307341b987,3281,2872
939e6e329ad00ffe784932321822a524,2500,2048
6f5f1420c9f88f1ec8b886e3700410f5,3209,3288
784a4ee98cfc37a7c1ae9721bc8603ed,3072,3072
b60cac600ed504d8cfe8a669d3e3448f,2555,2524
d489ae2f1581a928309d06d59c3ff33e,3072,3072
73eabfe42f6208430a65c9a9b1f00d0d,2430,1994
a88facb2e1f2af6f887c2603efd891ff,2430,1994
c7fdae9d85d89e828fcdebcff31b2bc6,3072,3072
254cb64978f5020a1a1f5919ae31f05f,2836,2336
802d38d25aa72427102b3b92741b690b,2530,2093
21ee48c826f0320183014faee6ae134d,3408,2743
8eea2bf7a585f1d3922ecb69f7774ace,2430,1994
749edbd991a6af4ffd0012ed39a316f3,2430,1994
e4d919ecede4ac171b4815ba0863f2f7,3022,2834
50ad19d379471591e460f9b272711c2e,3032,2520
d8303a1a55bface93c5805b6c2bbfb11,2430,1994
9fe9ad7f90d3f661763e9f96d95c1a56,2829,2607
46efe0cc72d00f009b4d6e81c40caa2d,2430,1994
6037626f8f22c760de042de41d1e8020,3028,2517
88932681cc425d08e5583baeafb9dd12,2880,2304
2400071ad5b8c62160e660c71e0d2400,2430,1994
03dd99aa091caee7b0ce8efdf7f274d5,2806,2477
9ba0cb91053c58194976504994cd1a6c,3028,2517
b35f8533b566e37d0b23a08d55219ef2,2430,1994
d300794127aff6981089b213a348b5d5,2430,1994
cde438e260e3b75a814cd3519a2c28b5,2880,2304
d0038bfee1c27e986a7c284ede3673b7,2430,1994
9390e4ee9fcf6bdba3b1f03d40bfd4d1,2880,2304
71e04c353e9b82649d44d07c07232089,3170,2642
01fec681f2d698497151a88d6c5205a1,2680,2588
4b856badb3972fc2a5fe6b4c4db46e38,2829,2538
37a64f131e20057e6649e0cf60a3efce,2829,2091
3fd5a48543be08bc92fbcaa0971cf50e,2880,2304
1a63b558b5efe649b48e724e07c49a73,2430,1994
0e91263f0b1925ff01d5ebde3ce65e1a,2880,2304
50658f30cbb06cb5d25d52175c03997d,2836,2336
5933a74d7c042ba8801e604b79c64933,2483,2521
7e3f75426ef14f71c12bc517925d75e9,3072,2540
9fcac0e95f66d088f699258ebec37c9e,2542,2257
8107f3ec4c188ea8a65fbb707236237a,2430,1994
301e30589376d76ac096d2b27289f2be,3072,3072
5df44d0d1770fba1a6ae611172cc1b4c,2430,1994
07ac9545dcc585901865f7f958a7857d,2880,2304
f1608d27f7ff9e2934b5eed4a4b54da0,2836,2336
5607b311945b0e6298a0ff1199ede0dc,2430,1994
678a41f14ac9cc8adec0ec7d2add6597,3072,3072
c621c05921781711ae0bd5c634a7fef3,2430,1994
c42997b00e59f4523788aa9fbe1f7526,3200,2961
25a8640bc7b02ec4dc8a4e26ab5ae837,2430,1994
84e091e3362ea2e10f11c790f89fc033,2430,1994
9aa07a82285cd98a6ff65c8aa3e87556,3072,2540
5ae8f6ceff28bad716f18316f4f64df0,2500,2048
bc1ea629af3708b8aa54d8fd5ade64f5,3028,2517
ba1fa858aab8cce6f76add53b7a3414d,3072,3072
fdfea058390d5814c0be1442b2bfa6dd,3408,2566
aa0202259a3cba71d0e72468e2d9c3e2,2508,2400
dbcfcf58619fc013b719b680aa71b91b,2500,2048
e0b367fec82067871659e5ed847cfb63,2971,2829
f0bfb5a22f56789a0474184af747bc8d,2648,2330
d65dd042db4be270a94d7486a4f33ddf,2500,2048
259850d5c19d87c209ac8b77be633e65,3072,2540
aa41152e320c69a8cfe5ec8e73457ca1,3170,2642
0b6006be69ea1764f9bf80e5091b1e8e,3072,2540
c9273b952d07d16a9e39560eb93cfcd7,2500,2048
40e919b188ff9c41cf2e3f9c37a4b808,3000,3000
641b241f919b3e8a2c5c94604fac0c51,2590,2336
4f5e71c1a140ca77f59b4d66a66b739a,2256,1808
f9b6143fdadf3e46bc016548719a4371,3028,2517
ce2445abc396911bace06d962bf9b6e6,2907,2672
b77d4a8f3d63ed246e4460815c03785d,3072,3072
397f840f6dce7a9c82940572c3662021,3068,2372
e553a378133c655abbda6a0b64b3077e,3244,2528
6935c5330b07eb6492d228b1e1a740a5,2430,1994
17b17affb6fee438172e1dba27d83f15,2430,1994
1e94c85856e4bf6d065a2e94ab90694c,2430,1994
4533757d9928a73045c578da4065719f,3008,2534
b5feaf0435154804d860743fcee0410e,3072,3072
dbbe26f4fa2d6e4951d7915ac7304d9c,2836,2336
5bec399818c08d3463ffb412735d4c9b,2930,2504
de24bc6fe0c81fd24b140b0eddebf31d,3072,2540
f356caa9aae421a22704f79e158e4321,2623,2804
f62e254cf73362e117599c99791f706f,2924,2753
1b6b4e0d7f5f7d7ad2bf8b70783244be,3141,3050
67d5a38d659154cdd92070ffdbdacf5a,2944,2510
e33f67bb274e75146faa95baaa6fbd47,2430,1994
6b12cee7c7781057e2cfa4caa7a6c2c8,2430,1994
f63fd3cf8d1e60db19eb8cf8be1eadd6,2430,1994
98693d34e9ff8e7c6bccee5ffd4fdd83,2836,2336
a7baab79a065319669ecaf61adf1062e,3028,2517
68fb6b382475cacea88d364da1730d34,2880,2304
af070ec995bc4fd4ebe6c4af7ebab4ff,2462,2459
5161ae032f0552603b6de965b2bb3e09,3056,2995
53edd2240551aa697f06c451803abb66,2930,2504
349cbc5c5af9165155f2b901fd57c45a,2836,2336
34533f58509d06a7f3e4fdc82d1cec47,2430,1994
615e9d83e0d43d797ba1204866cb61cd,2523,2254
8766c893e8db0ac33f5a57ae6f270bfb,3170,2642
b0422c3902cc60d1cfee9d71b3b002d1,2444,1983
b3d1828a0118052ebe4f977084c77693,3072,2540
e77653ba1a455bd849d1b87b218a4cd0,2430,1994
8e682cb1be531ca41c0e04e45c227797,2996,2619
92fae85ed91d9465eb06594a89cf2697,2430,1994
6cb240d269bf2e5f8acc33733a81c16b,3117,2826
803179ef55f8ecf356363cf194b4ff33,2696,2700
9b9fafab95a68b7dd80a22f337245a93,3028,2517
8cacb3b69e1fcc845537d1e4a7c1c5ab,3072,2540
fa73a312933b5f86fec7f44bd8cf94a5,2933,2753
62af91be77e451f474fd867b3e6bbae3,2500,2048
75b1cda9857d6c1b9f0bdb21cc42145f,2224,2064
e28b3b2dde03635d1fed255e334ed6fb,3072,3072
afc724adc12c213b3e5f7cf6f9ea3a94,2722,2496
6dcaaabe767bfbd5cd13ad3c966a21c4,2500,2048
b62207f9f70c0463155f5b6bb9c8e67f,3000,3000
41d514ff20e011d114c57e8a5058fe61,2759,2640
0f8a78e1090c840b4455772fe92d7586,3339,2881
bb6e2a646345c1450ff2bbf9fc44015f,2947,2486
bb4c165fbbc02116fb18be5f2e21a2a5,2880,2304
971e2965c2e5149f64be489d589dc3d0,2304,2056
b0e76a5226cdee7e8e17b45f117d9ed5,2623,2384
9d46209b17ae9d14fcc7039796d05e6f,2475,2267
200036706168231979f66a89287ec68b,3000,3000
9330c9340ec37211b9e19a853242711b,2880,2304
23f29ee2101fa421afeb84cf923ee9b6,2724,2340
0007d316f756b3fa0baea2ff514ce945,2880,2304
baed9de3a99725b845a6249519224adb,2430,1994
6b21d77e82042e8f04fb694004141f03,2500,2048
b42962e103033ae66afb049d00cb477c,3072,2806
eb6d02d9bf2015d6bef94b33527af3cf,3072,2540
bb6eed998fa8c4e6bca5e7b858bf6ae4,2430,1994
f4873f71afeb7c3211236542e1f3b631,2430,1994
4dc920678507b8b1f441b541c5f7d8a6,2880,2304
e746ee7a622d991a0c02b55efe234fb9,2430,1994
84ccfc2b291a2986d20f22861de7f699,3000,3000
21274fbd409469136e38f2efcf3b77b2,3072,3072
917bf10b1a676986b3e548bed07c03f2,2880,2304
6cbdc71410309c03dd894fa3470f7b8d,2880,2304
1fb8179b786af7c1e13e7c0a7c59346b,2500,2048
a77e1d00ec6a45a10a5c3414e115f972,2430,1994
03e6ecfa6f6fb33dfeac6ca4f9b459c9,2992,2776
904ef1ed19b812d07c74532ce1ea80d9,2930,2504
a79e4b1c72a57047464f65c65f2b7ff3,2482,2129
714e4c788c40892e9a5500e4fde9c753,2880,2304
97f7839845472d6be57af80a615401b1,3072,2540
5c58db1eba882ffdcffab9fc2259b25d,3072,3072
a8647cac45f928fa82c05dfd4c9279e7,3072,2892
8e5f33b23669d7a0c57697461a69e9a5,2784,2614
826ce51f60c6e29fe9dd7b00e266308b,2500,2048
59e209dfdfd98104e5f8777b4ab02434,2211,2289
30c105116d347c2f1107e206362dd949,3072,2540
be85b7d55e0ef589729ef4dd6ffc38fb,2880,2304
3085ed0a12c197811897a37ca8702d89,2430,1994
c4580c0d206d069eb30f75d1bb2a51e8,2880,2304
84fdc0055fe587d2095ace6ad7ffc837,2112,1992
2a2d24f9e9397ea669cf6ec9f850c367,2500,2334
db91f0aadbe09aa16949f45ff9b4a59d,3170,2642
75fc98faf4b1fe70286b5ad5fc39365b,2500,2048
ddea1271d3e59d7e26c8f5d7ae93165b,2867,2311
41491f7473bdfd7dd666f867b8f93412,2836,2336
2bb880f8593d5682e59341514bafceeb,2430,1994
e10ec027649f41e4c906ca0fb9063372,2885,2362
cf438b04b5e236c89e444dc78a6ce89a,3072,2540
488aa5c559a5a021ffac4a152d09a0c3,3170,2642
1b6f5beafd8bf402be35d08dce69cc15,2688,2208
f0b7c809436fc5f445098da06308cebc,2880,2304
8314e6597bd397bb4a5836c042499b27,2500,2048
8b9a61ff75fac3a473f0fdd623faf260,2430,1994
eeca83820fc0ccf000fdb93afd8c07b4,2500,2048
1ede378fcfb6864c297288f798ae4c42,2224,1960
58364d499e25272ea20f4175dcbaa785,3197,2933
7ff5bb38db13ea89a27681c6dcf59b55,3205,2714
38d4443729e3b217cb38e78df6694dd7,2880,2304
9c314e403d3e6e3ed09e79a57019f9ad,2492,2345
57c9ecc9749eb1860f37a308d0b284ec,3028,2517
8e3cbb3460e37bd5418cb4bc23c07af8,2684,2384
d60002856387ce505f27d4a6dd8d2bec,3072,2540
a5a2a3b02ccb9c3145d553d269e4b0b8,2500,2048
c6821f9488fa1827726c54dbf5c862b8,2368,2000
067ccf7d0633b171dfdbf57d19e77227,2392,2205
5e850eb7ebc6e34bf640274e29c53249,3028,2517
16673695e72045bfd9c0c97a80c3f709,2527,2559
a89d28de87c246614069931ea72e7d30,2430,1994
9ebc7b71e7193d7c02ee08f7d63a564f,2836,2336
da725779464a7fc47b836ab2b5ad22a5,3028,2517
25978f8d8601743919c7b3613b4d066e,3028,2517
7fccbf8d7cf537f74586ca8f1ab56fc1,3000,3000
411eb5829495985e8577c8fbdaf01ec9,2836,2336
8e5f9d775ab631aca970ca98d32946dc,3072,2824
44e4e9701b5fe7d9451b07638980b959,2836,2336
19414721d264ab5bf8c29e30fbfbfebd,2930,2424
6206fcafbe92f484f03def2b5074a8a8,2500,2048
4524f9b0da0eb546173210ef937b583c,3302,2889
fab76d60c7fad833d0dccaccda261c3a,2802,2563
f3ae85dcad0b8befecc06e496f3c4263,2924,2728
0101ad90f31ddb8fb24e9935a3dac9db,2655,2392
bfbbb3c77f965726e05343efafb2eb86,2430,1994
83bf2acb96d1e39c553401a9c994eff1,2880,2304
682651014e9e033303c15905df3769ca,2830,2504
4ea163d759773e5d39d010336d81410c,2516,2356
75bb589fb887060db918ff9b4e75744d,3028,2517
54e6184c63c75a9695d7effc17969ad0,2500,2048
83a17ed23c12f2d4bd03cfa2b34264d4,2704,2389
1d98f9456ea2df83529788ca6684bbc6,3072,3072
89bab84561df6af7b88b6a7d05254725,3072,3072
a85382cb3d93bc88ebd4c9064ac544a4,2430,1994
0e8291c45a5ef61d2d9ecfcf3224899d,2880,2304
33d11e9c98ade6b3937407364fd07103,3149,2660
fec3e77cce3ce87eb3e6e244c185cb87,2958,2718
314b28b21a620ea16d0de1103157b37d,2272,2544
0b4c3cb187f7582fa482b8f0fded6bd7,2880,2304
010a3dbb67bc37800a041866844861b1,3072,2540
f40c08b38fce6f2b77c6019d34521357,2880,2304
6ffac7a192bae8415d98c6d03ee4ee2c,2880,2304
98b4edbf9b483c883f0a40c04ea61800,3072,2540
a6e5fcb1b8906420a2d8e88f5b4776f7,2951,2496
109905458873872aa344241bfbd1a86d,3072,3072
fafb75e0e75b40acd3fe6890c8bfbfe8,2711,2313
c208e7e4ed12089b9e3793ab9449787e,2976,2656
584f6ce26ec3796b1f7e2d93907830b1,2430,1994
6726be2d859943d3ae9483824a3f9067,2430,1994
8991d0302a45f1bb372795cea3f18a75,2880,2304
7b6a38d1478375102a8396bedfbf9edf,2430,1994
a1c5f6de8dea1889fbe3542682a5a4c4,3072,2540
d62aa61513b12df3e2b0fa3bd561db8e,2500,2048
6fe8a6cb3929ebdfa1cc078b0318e363,2288,2128
24bfefea72970330a9a8013298cf5f51,2996,2836
900809f90cb65b6fa2615c805e173f39,3170,2642
7b9b793a911c9bc192d550cc6b2b257b,2788,2521
b4a7390909a64331a6df9a72e5485b31,3028,2517
f0840d1476c8b326484642d6422d756f,2240,2056
eefe30cffa662dc08e2edb57f43bdc89,3276,2892
285cdfec4d725d327266833adf3ba9d5,2880,2304
0ba74ac32c808042eb0044c4871c8562,3170,2642
5ea233bb0768709612169057aed71051,2793,2504
af6a734a0bf89612c5d270c198d48bc6,2216,2000
8eb1beb9f409d729573e0f6a187d8414,2430,1994
f737d59bfbd9baeb93f351676ba5ac5a,2500,2048
34f719bb0bcf53eb2d8187ba64640de0,2880,2304
8548173ae67c183f929eb7a5d0e5fc06,2430,1994
291c6271acaa571169c5c423e84a24c0,3000,3000
8ce28abc5f7b1e4b97eef3cf6f2cb218,2836,2336
8607d78a67d9e9e4f4d11d1edaacf3e8,2975,2500
cd4cfb6f37a30c6672c023dfa1e725ab,2430,1994
38050fd73727ad288cf923b5156709e2,3072,3072
52c85584532b1c23d447ab91ac1787ef,3064,2634
ab793e4cf2e5f625ddd7949f1332f4f2,2430,1994
e6342a1f639b8731bb833a9709455ec6,3072,2540
5a2abe215cbd6b2f8a086c155f567be6,2917,2634
2ba09f4a64b4d6268cf891974fa9bad9,3000,2934
0690821a2e255ce175bfa7f36e308f63,3072,2540
5b96a79b2f850d88b7b265f777bc8da8,2836,2336
45df3dcf060ea0a5cc99436d70164207,2836,2336
a6bcb9f5d59588d699c5aa83cd3039c7,3072,2540
a1aaab69be8475b3be2f052ebf618eeb,2430,1994
1fc991b32cc74cd90feb7ed007fef755,3028,2517
9896c5404b9b37acf8193b1e22c98a15,2939,2479
8565824b9fcef8da112174a0f064f1e3,2430,1994
6b9100469c8b75d0115422781ad792d9,3170,2642
15a12089e9c773cb200ee8959740e1b3,2240,1872
4e64dda72e86baae25f848980f976e6c,2878,2410
823f25d87fd8839bf338b6d9a97722a4,2878,2473
fae699d3040cd12803b71691b279a6b6,3028,2517
089107073978c064c53772de534abd1c,2483,2670
b4fc5e0bb44a19fcb308e73639746915,3000,3000
2a180035c17769657f1d89651ff4babd,2520,2792
628617afb4cb12b12043d3d3a3789268,2930,2504
5be7550be6243332c20a9ed74ff616e8,2943,2700
89843cf7cd70440e06c651b20216d845,3072,3072
7f5387855924e012224cd2bdf1da5b26,2500,2048
a2480b9f63cc65e052dc0b9ad19c866e,2656,2048
43168eb06024ac4634c14f1d386f4136,2783,2642
1d6f52262ce8e0a70b4f6ab9155cb2e7,3028,2517
de6783eb70869268dbd796a1d27de7a8,2880,2304
23db61949d4601b884fd79a49deacda7,3199,2892
090c217ff0664a8cfc1a382cacad32bb,3072,3072
ee4bb5df5cdac0243ce8b6cbc2dbe246,3072,3072
fb60c3083ec018a8bc953b6af2d39151,2500,2048
c928fdf5e3d1aa1e3cb3d93e51a27dff,2999,2642
cc00743f13df1c135d3bb29b98e458b8,2430,1994
330423a5c20c1fab3ba43d966bd6e2e5,2880,2304
305c85dddfdddac905f288a8106ca371,2880,2304
baf59786ea7c31be3ca23430938bf3ee,2430,1994
10d100f6b480361b2b5c9e1ce4f4f9f2,2677,2684
4c6b4bdeeca13b091e52dd6d674b90f8,2688,2208
88269fab0e6f26be07c3b6a8f566b845,3006,2614
390a3ca76ec74efc45098507792b4446,2073,2154
247af0fcdbe53ade2def3f79e4eb9345,3045,2715
e169b248a5d93da7d32034f654a4ce2d,3000,3000
d3780a0c70b4737cd12874433023c40a,2688,2208
73275cb4c28f25309c3414de04b64d6c,2430,1994
f42000d2ffb02c74c696fba7678c51a6,2880,2304
7079c0eb6355a5dfbd9873d6abdf0a34,3000,3000
747df8b2c29aaf56f537c56926518815,2836,2336
75a789a84afa7e36adc385a84f8b8c0f,3264,2552
4a003fe10a49ccef31c7c3875b534e33,2231,2289
9254bdb75c1c1dfe7822a734b055b6ff,3172,2514
c5ef832658761351be48a891f129a2d5,2817,2413
1e789b5c3710a03a6f4493c69b04620d,2430,1994
45a8f56d50665a20a709eacad6f3ba9a,3000,3000
ac023841616ad1f665c0ce60ba5ed7b5,3000,3000
9917e9ddd333c0758c69031407538feb,3293,2763
5849812e7b679a5601179206262dc1a0,2679,2424
01afcfaabc406f0fe1797cb7fa6616c6,2880,2304
9e9275fe0c1b710cd55212796bb80e61,2430,1994
72fa0ad37e8941fd77fa3b030944c0f9,3072,3072
ac3e0af6a22d73ed96f05d43037a1e7a,3000,3000
c9e29220b5d0f9cfdb250f0872648a89,3256,2800
0b154484e0e38928fc1c0dbfda760ea6,3113,2829
8f2d4606bb980cd820b019e38365ad78,3170,2639
502a3c9ce20947359a226af872d52f09,2675,2424
756b7c079d3e9cbe980b4e1e04da546f,3062,2562
76992cdbd67daee6673e6b9b5234748c,2500,2048
42d11d9d6b6658aec9981872774c219a,3000,3000
67f6b4a6c560951eef3128e2e71419c7,2690,2510
2c7eef26cb61745506f86460a3fffd7e,3072,3072
8930287e5b8e10afd7e6342625c232e6,2430,1994
43f22f6c7dbc889c799fb3c49bfecdf6,3000,2994
694719c20ef91af3f7a7e6b00ba98b64,2542,2510
18d947bf4df364db859aefa2e3ef34fd,2892,2482
fc89fd328df2a724d19d1cb78fb97f3c,2520,2088
938ce965d372654fbfcc844ecd3e77ca,2430,1994
541e1c8eccc493eca63cb8482f1ad36f,2794,2523
51c9555c13a2ce6554d4592c95b80a39,2500,2048
5a6d2230079199292a91513554d61f55,2736,2420
f69a67703fe0e5e5bd9535025fbff414,2272,2008
fde664083f39ad1044ae71b569d86ced,3000,3000
325bd96eac745c2604b9f7e7b60ebc36,2836,2336
377c692288c6911c0a7ce9e473ddddef,2664,2312
38e8d0a7c6e90bb221619d0d8836b3a8,2064,1872
673d2f7a0982b53c220ae202c35345b9,3028,2517
21f44f20424e41b27990d3a546aea659,2377,2332
dc50912f4b027506434b409550322d6c,2836,2336
66982a5ce84caf7641c6baf9156693c5,2836,2336
046ad82db74a4155eaff3586b0d1e068,2823,2494
328600a3e2b73d907ff67390754ba7cc,3000,3000
0f08bc7ac92a1678c2c3307c181580e7,2836,2336
5b914f255801a14edc598bbe7f480f20,3205,2999
ac50543b959e90dcee435dbfd703d4bd,3072,3072
2cbeb76617d190dfbbce18986462c1c1,2763,2604
9b12521fa480b7872a66995a796f03e5,3072,3072
05ba77b1cf87cd4597d988581f269b44,2678,2266
6503bb06d6f9dc44244a562742a16c97,2880,2304
60b1862f7cd64d7cfec6d78e572ee932,2430,1994
33db825e2ba6c18e0e5d1ef2c8e0f075,2923,2649
193e0dbe28d74ede2e3b9bec14d6cfde,2930,2504
e034d4e19f562e61b29533f222ec9600,3264,2896
5ffa2d8c4717aa06a6cdec9f74e775c9,2880,2304
23b1c0131dbfb661103178ce39085f85,2880,2304
8a50fb37ad0c61346e7a16212b21f2be,3170,2642
84688a6536fcaf82f65841ad717e9329,3023,2517
3da3148d44aea10be00595bd183e4e07,2500,2048
9f3cd35d1e478da2bac4bf5afd1153c0,2703,2621
82098f027f4ca53025ea8d9355405071,2500,2048
5676a1ef18ac8cdb07653e858fbd999d,3072,3072
e307273033fdd5b7e870836a890d1b56,3205,2716
37d00f2fdb0521a0f3fd6c7ec458ff61,2500,2048
363dc405e14ed95659d88707f54730de,3072,3072
9823c13f2412bfef40728c2f08972b03,3111,2590
91c9a4a1c2b1c36ddf2840c3dc6a755e,2830,2404
e4ac7ebc707ed34608338b58d0917e94,2500,2048
25c342addb22487b245ba09784e3efc9,2626,2308
545dfeb98c767fa82f092f977057c9e6,2930,2504
42fa490bac652362a0ef3c1c2ac1dcc9,2707,2385
a1076c3d867de10ac6e68f5e4909c991,2919,2666
410a46c87d447502899ab348a49adf79,2430,1994
59a3b8e835e1468ba834b05256198d4b,2880,2304
1ee608f4c2322489c730271c6ef7caba,2880,2304
119c830643a83d9d7d6c624e4e34cacd,3170,2642
c0a9e376561290a4baf916583ac0542a,2499,2277
c47d248c49d70684d8638910c126ccae,2398,2006
27e57b4e9f14817c50b0bec64385e17f,2836,2336
e9b5834cbf08d0e6df1ac3c6f3ddc6b9,2500,2048
37ad05ff4a0cd966275ac940a17a4037,2430,1994
358dd8dad4d1449fc453f8a12f0f46b5,2825,2590
98553a08561599e00ebcbc603e206557,2984,2889
88d3313ebc31ea8deb76d8fe65e8a326,2767,2357
444eb5ead71bc5ab7e7ee13c983df495,2376,2136
0d73d7e35dc4b6432a1f40653259f8ad,2843,2458
02bdf8a32a04b542b18b937596f1b82d,2802,2587
5c5692c89519d119928a04d16613b55b,2880,2304
5a906d95202259b2e2ac0a2aee8f2f65,2692,2552
fb159c22e0b94e4f00fab42d40efb584,2488,2460
eafabce713e83112f3951b7ed8f6bed8,2632,2228
95b097144aebefbb161afb3acc62381b,2880,2304
8fa496b4476b2c19967ac0a541588042,3006,2521
4ea2124f1495fcb2872d8bdd1bd4a4e5,2430,1994
e2f779358a103d39116f5080b79d5058,3044,2802
28cfa7a00d66d9084ec969ac35367d22,2880,2304
1df1184c21fb2bc9b911e354fcd59cc9,3294,2836
c3272110970723c11f7e3bb4c2cec0e0,3072,3072
128c74577cb8aa5fb9efe7cb4c520322,3408,2743
9730689b042650a8cf55463d6a2a50e8,2850,2818
6613d2ede5943105c1e50497fc1e0c8d,3072,3072
223cd0546f8c4cc901b6dc4ca2ab93df,2930,2682
c478936271407425740ba8019a08a9fe,3072,3072
aa161d1deb918990c3e196501a714994,2430,1994
e611ab3c27188264cd29c22edff59b3d,2836,2336
5717bad41fd1a788bb77066bd521ad13,2310,1994
75b340093c4354cc2e247f8bda3635e1,2590,2406
80ece1d25930da6f8fa85e3c9f79fbcf,3028,2517
58c402c36cd3b9eec1056ba64752fc1f,2578,2186
5ce53167cb33fa63c59af857d7236416,3408,3320
222cd825ec14127cfb030b84780c30d5,3072,3072
550d23f39934576f061807a954b7ae93,2836,2336
ac6898099246bdb93f782acfa28b12b0,2430,1994
bc765f1145a3390f6b231f0d05193458,2880,2304
62deaf5f6e7d93b940f8dcdec0b6c121,2500,2048
8a6b901792091ac2b90b2d35852744cd,2430,1994
3349c0d8861ff59db82c4e6f1d10705a,2592,2056
c349be7e4665f40957aed354d8d56d58,2815,2314
e246ae74fe022b5b4156d4c34002387d,2500,2048
46c76222a5a77d4670f091a7952f2b26,2078,2170
3d37d6d27b4c5a55c99fef87cc92af1c,2814,2340
de0b4c9d065467ea456efcb64155e489,3000,3000
27c2bfe6ab94022f4137c7e421af973c,3072,2598
cc47c14b9aa97e08fad1925a6dc1efee,2776,2753
a3fbcbd433c86cf2e93320884219aa99,2430,1994
42b84ac3a6e4443cd8e53f4b4624be2e,2430,1994
d4a67043b09bca469a46c16b763c0391,2880,2304
32a4670f04633405e71718973b36c99e,2947,2521
4d76b4f48e8408ae0a1f32d287a0b9b8,2430,1994
2440cb2ca1d0e5defb030b6515503524,3290,2628
b9d48d57d26a3671593ef9597a884800,2836,2336
430a5c1d9aea32a147a8d743d49b0398,2835,2580
31982b0deb461e745d7e769a99f09249,2836,2336
26585204e3c296a3b105bd5bd1c537ee,3132,2368
7664d4a022c8ca9a94c0bb8adb48209c,3115,3003
b3c2272bc118aea4ddac51463090d75e,3028,2517
c65f2db150193b8d81522673d0c9ec8a,3277,2791
740525a4f74bc0d26639eecd2ea0e6d9,3408,2718
8d95b0ea287ea6b996df198ef711f85a,2500,2048
3853062c38f4f0888baef9b1ec0a2331,2479,2334
584543aafcd6faabc28f78df995bb29e,3072,3072
bb07391f53ede1bc0582086b927d78ed,3072,3072
b37d7eae5a3b9525f917e391a9b2d9c4,2836,2336
a974043780305d3ab4eb663db352fbad,3028,2517
